"No.","Time","Source","Destination","Protocol","Length","Info"
"1044","4.392265356","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=104081 Win=184832 Len=0 TSval=2704091744 TSecr=2549399502"
"1045","4.392626578","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1046","4.392918445","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1047","4.392926381","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=106849 Win=184832 Len=0 TSval=2704091744 TSecr=2549399502"
"1048","4.393292555","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1049","4.393585216","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1050","4.393593130","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=109617 Win=184832 Len=0 TSval=2704091744 TSecr=2549399502"
"1051","4.393959663","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1052","4.394335451","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1053","4.394343447","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=112385 Win=184832 Len=0 TSval=2704091744 TSecr=2549399502"
"1054","4.394607231","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1055","4.397625481","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1056","4.397862919","10.7.174.111","192.168.42.169","HTTP","1063","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1057","4.397869699","192.168.42.169","10.7.174.111","TCP","66","43878  >  80 [ACK] Seq=3901 Ack=85813 Win=184832 Len=0 TSval=2704091745 TSecr=2549399502"
"1058","4.402077470","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1059","4.402370759","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1060","4.402390520","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=158144 Win=184832 Len=0 TSval=2704091746 TSecr=2549399505"
"1061","4.404740649","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1062","4.404960722","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1063","4.404972996","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=160912 Win=184832 Len=0 TSval=2704091747 TSecr=2549399505"
"1064","4.405312920","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1065","4.405577959","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1066","4.405586496","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=163680 Win=184832 Len=0 TSval=2704091747 TSecr=2549399505"
"1067","4.407625005","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1068","4.407923030","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1069","4.407937523","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=169364 Win=184832 Len=0 TSval=2704091747 TSecr=2549399506"
"1070","4.408250766","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1071","4.408881649","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1072","4.408900120","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=172132 Win=184832 Len=0 TSval=2704091748 TSecr=2549399506"
"1073","4.408916113","10.7.174.111","192.168.42.169","HTTP","357","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1074","4.413180932","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1075","4.413203477","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=102733 Win=184832 Len=0 TSval=2704091749 TSecr=2549399493"
"1076","4.413526773","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1077","4.413814635","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1078","4.413827797","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=105501 Win=184832 Len=0 TSval=2704091749 TSecr=2549399507"
"1079","4.414265156","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1080","4.416325393","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1081","4.416349235","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=108269 Win=184832 Len=0 TSval=2704091750 TSecr=2549399507"
"1082","4.416392189","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1083","4.416470260","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1084","4.416475759","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=111037 Win=184832 Len=0 TSval=2704091750 TSecr=2549399507"
"1085","4.416470456","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1086","4.416519093","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1087","4.416523281","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=113805 Win=184832 Len=0 TSval=2704091750 TSecr=2549399507"
"1088","4.417058155","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1089","4.417229729","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1090","4.417235339","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=116573 Win=184832 Len=0 TSval=2704091750 TSecr=2549399507"
"1091","4.417512260","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1092","4.419404960","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1093","4.419423440","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=119341 Win=184832 Len=0 TSval=2704091750 TSecr=2549399507"
"1094","4.419710980","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1095","4.420021180","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1096","4.420031163","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=122109 Win=184832 Len=0 TSval=2704091751 TSecr=2549399509"
"1097","4.420311534","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1098","4.420624733","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1099","4.420635485","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=124877 Win=184832 Len=0 TSval=2704091751 TSecr=2549399509"
"1100","4.421037536","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1101","4.421305448","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1102","4.421312732","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=127645 Win=184832 Len=0 TSval=2704091751 TSecr=2549399509"
"1103","4.421679983","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1104","4.421950608","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1105","4.421956434","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=130413 Win=184832 Len=0 TSval=2704091751 TSecr=2549399509"
"1106","4.424063645","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1107","4.424076777","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=115153 Win=184832 Len=0 TSval=2704091752 TSecr=2549399502"
"1108","4.424441422","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1109","4.424605317","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1110","4.424612885","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=117921 Win=184832 Len=0 TSval=2704091752 TSecr=2549399510"
"1111","4.425105123","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1112","4.425374107","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1113","4.425384676","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=120689 Win=184832 Len=0 TSval=2704091752 TSecr=2549399510"
"1114","4.425749492","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1115","4.425914003","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1116","4.425924790","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=123457 Win=184832 Len=0 TSval=2704091752 TSecr=2549399510"
"1117","4.426420332","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1118","4.426686010","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1119","4.426697470","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=126225 Win=184832 Len=0 TSval=2704091752 TSecr=2549399510"
"1120","4.431357812","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1121","4.431643911","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1122","4.431655656","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=128993 Win=184832 Len=0 TSval=2704091753 TSecr=2549399512"
"1123","4.432040226","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1124","4.432309569","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1125","4.432319770","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=131761 Win=184832 Len=0 TSval=2704091754 TSecr=2549399512"
"1126","4.432686037","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1127","4.432956361","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1128","4.432966850","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=134529 Win=184832 Len=0 TSval=2704091754 TSecr=2549399512"
"1129","4.433583178","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1130","4.433887409","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1131","4.433896023","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=137297 Win=184832 Len=0 TSval=2704091754 TSecr=2549399512"
"1132","4.434420229","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1133","4.435937134","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1134","4.435954415","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=140065 Win=184832 Len=0 TSval=2704091755 TSecr=2549399512"
"1135","4.436280126","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1136","4.436475778","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1137","4.436479091","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=142833 Win=184832 Len=0 TSval=2704091755 TSecr=2549399513"
"1138","4.436807233","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1139","4.437135313","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1140","4.437142097","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=145601 Win=184832 Len=0 TSval=2704091755 TSecr=2549399513"
"1141","4.437477141","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1142","4.437808829","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1143","4.437819427","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=148369 Win=184832 Len=0 TSval=2704091755 TSecr=2549399513"
"1144","4.438154686","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1145","4.438476601","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1146","4.438482411","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=151137 Win=184832 Len=0 TSval=2704091755 TSecr=2549399513"
"1147","4.438930438","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1148","4.439079174","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1149","4.439090611","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=3946 Ack=153905 Win=184832 Len=0 TSval=2704091755 TSecr=2549399513"
"1150","4.439428387","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1151","4.439910694","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1152","4.440235012","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1153","4.440247497","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=166448 Win=184832 Len=0 TSval=2704091756 TSecr=2549399513"
"1154","4.440644779","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1155","4.441202050","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1156","4.441213422","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=169216 Win=184832 Len=0 TSval=2704091756 TSecr=2549399513"
"1157","4.441617712","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1158","4.441907280","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1159","4.441914316","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=171984 Win=184832 Len=0 TSval=2704091756 TSecr=2549399513"
"1160","4.444299671","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1161","4.444540031","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1162","4.444554126","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=133181 Win=184832 Len=0 TSval=2704091757 TSecr=2549399515"
"1163","4.444860715","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1164","4.445184425","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1165","4.445195681","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=135949 Win=184832 Len=0 TSval=2704091757 TSecr=2549399515"
"1166","4.445489459","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1167","4.445823321","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1168","4.445830004","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=138717 Win=184832 Len=0 TSval=2704091757 TSecr=2549399515"
"1169","4.446134865","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1170","4.446609766","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1171","4.446616440","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=141485 Win=184832 Len=0 TSval=2704091757 TSecr=2549399515"
"1172","4.447640185","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1173","4.449048189","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1174","4.449062745","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=144253 Win=184832 Len=0 TSval=2704091758 TSecr=2549399515"
"1175","4.449485037","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1176","4.449768246","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1177","4.449781419","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=147021 Win=184832 Len=0 TSval=2704091758 TSecr=2549399516"
"1178","4.449906203","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1179","4.450280563","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1180","4.450286030","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=149789 Win=184832 Len=0 TSval=2704091758 TSecr=2549399516"
"1181","4.450724868","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1182","4.451009278","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1183","4.451014294","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=152557 Win=184832 Len=0 TSval=2704091758 TSecr=2549399516"
"1184","4.451339669","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1185","4.451520916","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1186","4.451537648","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=155325 Win=184832 Len=0 TSval=2704091758 TSecr=2549399516"
"1187","4.451962129","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4306 Ack=172423 Win=184832 Len=0 TSval=2704091759 TSecr=2549399506"
"1188","4.451997566","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1189","4.454138513","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1190","4.454162769","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=158093 Win=184832 Len=0 TSval=2704091759 TSecr=2549399516"
"1191","4.454477214","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1192","4.454664173","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1193","4.454673158","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=160861 Win=184832 Len=0 TSval=2704091759 TSecr=2549399517"
"1194","4.455185370","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1195","4.455351290","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1196","4.455364481","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=163629 Win=184832 Len=0 TSval=2704091759 TSecr=2549399517"
"1197","4.455646303","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1198","4.455994354","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
